window,accuracy
2080:2090,0.6043478260869566
8230:8240,0.6043478260869566
10410:10420,0.6043478260869566
12170:12180,0.6043478260869566
17150:17160,0.6043478260869566
17780:17790,0.6043478260869566
18170:18180,0.6043478260869566
22390:22400,0.6043478260869566
27140:27150,0.6043478260869566
32520:32530,0.6043478260869566
32740:32750,0.6043478260869566
36700:36710,0.6043478260869566
40570:40580,0.6043478260869566
40800:40810,0.6043478260869566
6600:6610,0.6043478260869565
8010:8020,0.6043478260869565
14070:14080,0.6043478260869565
18800:18810,0.6043478260869565
32590:32600,0.6043478260869565
700:710,0.6000000000000001
8910:8920,0.6000000000000001
10920:10930,0.6000000000000001
1730:1740,0.6
7030:7040,0.6
8770:8780,0.6
10080:10090,0.6
12260:12270,0.6
13330:13340,0.6
15730:15740,0.6
16300:16310,0.6
16460:16470,0.6
19250:19260,0.6
23650:23660,0.6
25930:25940,0.6
30800:30810,0.6
30810:30820,0.6
32110:32120,0.6
32550:32560,0.6
39660:39670,0.6
40170:40180,0.6
490:500,0.5999999999999999
4260:4270,0.5999999999999999
10360:10370,0.5999999999999999
25730:25740,0.5999999999999999
34440:34450,0.5999999999999999
8740:8750,0.5956521739130436
12360:12370,0.5956521739130436
13220:13230,0.5956521739130436
15630:15640,0.5956521739130436
24320:24330,0.5956521739130436
26550:26560,0.5956521739130436
38300:38310,0.5956521739130436
2470:2480,0.5956521739130435
4000:4010,0.5956521739130435
4530:4540,0.5956521739130435
5330:5340,0.5956521739130435
6210:6220,0.5956521739130435
6400:6410,0.5956521739130435
15310:15320,0.5956521739130435
16340:16350,0.5956521739130435
19420:19430,0.5956521739130435
20700:20710,0.5956521739130435
30780:30790,0.5956521739130435
33490:33500,0.5956521739130435
34000:34010,0.5956521739130435
34790:34800,0.5956521739130435
34920:34930,0.5956521739130435
35000:35010,0.5956521739130435
40810:40820,0.5956521739130435
60:70,0.5956521739130434
9490:9500,0.5956521739130434
14480:14490,0.5956521739130434
16330:16340,0.5956521739130434
22010:22020,0.5956521739130434
39350:39360,0.5956521739130434
40870:40880,0.5956521739130434
34330:34340,0.5913043478260871
480:490,0.591304347826087
1540:1550,0.591304347826087
1720:1730,0.591304347826087
8960:8970,0.591304347826087
11600:11610,0.591304347826087
16050:16060,0.591304347826087
17910:17920,0.591304347826087
22120:22130,0.591304347826087
28310:28320,0.591304347826087
29810:29820,0.591304347826087
690:700,0.5913043478260869
5320:5330,0.5913043478260869
8220:8230,0.5913043478260869
8720:8730,0.5913043478260869
11130:11140,0.5913043478260869
11610:11620,0.5913043478260869
12030:12040,0.5913043478260869
12240:12250,0.5913043478260869
12270:12280,0.5913043478260869
12620:12630,0.5913043478260869
13570:13580,0.5913043478260869
14150:14160,0.5913043478260869
17200:17210,0.5913043478260869
17950:17960,0.5913043478260869
19450:19460,0.5913043478260869
19660:19670,0.5913043478260869
20990:21000,0.5913043478260869
21840:21850,0.5913043478260869
26930:26940,0.5913043478260869
28230:28240,0.5913043478260869
28240:28250,0.5913043478260869
29320:29330,0.5913043478260869
30010:30020,0.5913043478260869
30580:30590,0.5913043478260869
32890:32900,0.5913043478260869
33000:33010,0.5913043478260869
37410:37420,0.5913043478260869
40240:40250,0.5913043478260869
40260:40270,0.5913043478260869
35400:35410,0.5869565217391306
8950:8960,0.5869565217391305
14390:14400,0.5869565217391305
22380:22390,0.5869565217391305
27010:27020,0.5869565217391305
28220:28230,0.5869565217391305
29640:29650,0.5869565217391305
34300:34310,0.5869565217391305
37190:37200,0.5869565217391305
2160:2170,0.5869565217391304
7020:7030,0.5869565217391304
7060:7070,0.5869565217391304
10420:10430,0.5869565217391304
11370:11380,0.5869565217391304
12790:12800,0.5869565217391304
13300:13310,0.5869565217391304
13430:13440,0.5869565217391304
19930:19940,0.5869565217391304
21750:21760,0.5869565217391304
24290:24300,0.5869565217391304
27300:27310,0.5869565217391304
28880:28890,0.5869565217391304
31040:31050,0.5869565217391304
32540:32550,0.5869565217391304
36640:36650,0.5869565217391304
5720:5730,0.5869565217391303
21310:21320,0.5869565217391303
1560:1570,0.582608695652174
3990:4000,0.582608695652174
17880:17890,0.582608695652174
25720:25730,0.582608695652174
34360:34370,0.582608695652174
37060:37070,0.582608695652174
1320:1330,0.5826086956521739
3250:3260,0.5826086956521739
4900:4910,0.5826086956521739
7560:7570,0.5826086956521739
7960:7970,0.5826086956521739
9650:9660,0.5826086956521739
11750:11760,0.5826086956521739
13550:13560,0.5826086956521739
14520:14530,0.5826086956521739
15500:15510,0.5826086956521739
16730:16740,0.5826086956521739
17500:17510,0.5826086956521739
18860:18870,0.5826086956521739
19260:19270,0.5826086956521739
21300:21310,0.5826086956521739
21550:21560,0.5826086956521739
24220:24230,0.5826086956521739
24300:24310,0.5826086956521739
27000:27010,0.5826086956521739
27380:27390,0.5826086956521739
28080:28090,0.5826086956521739
29450:29460,0.5826086956521739
30140:30150,0.5826086956521739
30960:30970,0.5826086956521739
32120:32130,0.5826086956521739
32230:32240,0.5826086956521739
32400:32410,0.5826086956521739
36900:36910,0.5826086956521739
37140:37150,0.5826086956521739
38150:38160,0.5826086956521739
39170:39180,0.5826086956521739
18420:18430,0.5782608695652176
2150:2160,0.5782608695652175
8600:8610,0.5782608695652175
9980:9990,0.5782608695652175
15330:15340,0.5782608695652175
23830:23840,0.5782608695652175
3040:3050,0.5782608695652174
4010:4020,0.5782608695652174
5950:5960,0.5782608695652174
8100:8110,0.5782608695652174
8760:8770,0.5782608695652174
8840:8850,0.5782608695652174
11330:11340,0.5782608695652174
13290:13300,0.5782608695652174
15180:15190,0.5782608695652174
18150:18160,0.5782608695652174
18820:18830,0.5782608695652174
19430:19440,0.5782608695652174
21130:21140,0.5782608695652174
21520:21530,0.5782608695652174
23520:23530,0.5782608695652174
24640:24650,0.5782608695652174
25500:25510,0.5782608695652174
26940:26950,0.5782608695652174
28060:28070,0.5782608695652174
28150:28160,0.5782608695652174
30160:30170,0.5782608695652174
30560:30570,0.5782608695652174
30770:30780,0.5782608695652174
30920:30930,0.5782608695652174
34560:34570,0.5782608695652174
35150:35160,0.5782608695652174
39990:40000,0.5782608695652174
7120:7130,0.5782608695652173
11730:11740,0.5782608695652173
24760:24770,0.5782608695652173
29430:29440,0.5782608695652173
32470:32480,0.5782608695652173
3240:3250,0.5782608695652172
680:690,0.5739130434782609
1640:1650,0.5739130434782609
1970:1980,0.5739130434782609
2890:2900,0.5739130434782609
4480:4490,0.5739130434782609
4970:4980,0.5739130434782609
5310:5320,0.5739130434782609
6980:6990,0.5739130434782609
6990:7000,0.5739130434782609
7410:7420,0.5739130434782609
8610:8620,0.5739130434782609
8710:8720,0.5739130434782609
9190:9200,0.5739130434782609
9210:9220,0.5739130434782609
9990:10000,0.5739130434782609
11200:11210,0.5739130434782609
11700:11710,0.5739130434782609
14340:14350,0.5739130434782609
14490:14500,0.5739130434782609
16310:16320,0.5739130434782609
16720:16730,0.5739130434782609
17300:17310,0.5739130434782609
17350:17360,0.5739130434782609
17650:17660,0.5739130434782609
18740:18750,0.5739130434782609
19160:19170,0.5739130434782609
20070:20080,0.5739130434782609
21800:21810,0.5739130434782609
22360:22370,0.5739130434782609
23380:23390,0.5739130434782609
28840:28850,0.5739130434782609
31440:31450,0.5739130434782609
32690:32700,0.5739130434782609
32920:32930,0.5739130434782609
34320:34330,0.5739130434782609
35870:35880,0.5739130434782609
36690:36700,0.5739130434782609
36980:36990,0.5739130434782609
39640:39650,0.5739130434782609
40580:40590,0.5739130434782609
40590:40600,0.5739130434782609
5410:5420,0.5739130434782608
6390:6400,0.5739130434782608
7050:7060,0.5739130434782608
11880:11890,0.5739130434782608
19300:19310,0.5739130434782608
23990:24000,0.5739130434782608
25790:25800,0.5739130434782608
30970:30980,0.5739130434782608
31010:31020,0.5739130434782608
34350:34360,0.5739130434782608
35040:35050,0.5739130434782608
12180:12190,0.5695652173913045
34620:34630,0.5695652173913045
2670:2680,0.5695652173913044
3000:3010,0.5695652173913044
3210:3220,0.5695652173913044
4630:4640,0.5695652173913044
6590:6600,0.5695652173913044
8080:8090,0.5695652173913044
11620:11630,0.5695652173913044
14500:14510,0.5695652173913044
18160:18170,0.5695652173913044
20530:20540,0.5695652173913044
24600:24610,0.5695652173913044
28820:28830,0.5695652173913044
29820:29830,0.5695652173913044
30940:30950,0.5695652173913044
31500:31510,0.5695652173913044
31770:31780,0.5695652173913044
36560:36570,0.5695652173913044
1820:1830,0.5695652173913043
4040:4050,0.5695652173913043
5250:5260,0.5695652173913043
7100:7110,0.5695652173913043
7510:7520,0.5695652173913043
8030:8040,0.5695652173913043
8730:8740,0.5695652173913043
9200:9210,0.5695652173913043
16350:16360,0.5695652173913043
16710:16720,0.5695652173913043
16740:16750,0.5695652173913043
16890:16900,0.5695652173913043
20360:20370,0.5695652173913043
20970:20980,0.5695652173913043
22420:22430,0.5695652173913043
25800:25810,0.5695652173913043
25940:25950,0.5695652173913043
26520:26530,0.5695652173913043
27020:27030,0.5695652173913043
27030:27040,0.5695652173913043
27350:27360,0.5695652173913043
27370:27380,0.5695652173913043
28210:28220,0.5695652173913043
29770:29780,0.5695652173913043
29980:29990,0.5695652173913043
32510:32520,0.5695652173913043
33380:33390,0.5695652173913043
34050:34060,0.5695652173913043
36290:36300,0.5695652173913043
37220:37230,0.5695652173913043
39100:39110,0.5695652173913043
39230:39240,0.5695652173913043
39980:39990,0.5695652173913043
40860:40870,0.5695652173913043
41290:41300,0.5695652173913043
430:440,0.5695652173913042
25740:25750,0.5695652173913042
470:480,0.5652173913043479
1810:1820,0.5652173913043479
2630:2640,0.5652173913043479
4230:4240,0.5652173913043479
5070:5080,0.5652173913043479
6420:6430,0.5652173913043479
7010:7020,0.5652173913043479
8330:8340,0.5652173913043479
8700:8710,0.5652173913043479
8970:8980,0.5652173913043479
9180:9190,0.5652173913043479
13790:13800,0.5652173913043479
15590:15600,0.5652173913043479
16380:16390,0.5652173913043479
17280:17290,0.5652173913043479
17340:17350,0.5652173913043479
18450:18460,0.5652173913043479
19650:19660,0.5652173913043479
19670:19680,0.5652173913043479
22090:22100,0.5652173913043479
25100:25110,0.5652173913043479
25710:25720,0.5652173913043479
27330:27340,0.5652173913043479
27360:27370,0.5652173913043479
28200:28210,0.5652173913043479
29470:29480,0.5652173913043479
30850:30860,0.5652173913043479
30990:31000,0.5652173913043479
31620:31630,0.5652173913043479
31920:31930,0.5652173913043479
32560:32570,0.5652173913043479
33370:33380,0.5652173913043479
34970:34980,0.5652173913043479
36860:36870,0.5652173913043479
37850:37860,0.5652173913043479
710:720,0.5652173913043478
4030:4040,0.5652173913043478
11420:11430,0.5652173913043478
11810:11820,0.5652173913043478
13180:13190,0.5652173913043478
13320:13330,0.5652173913043478
14010:14020,0.5652173913043478
15870:15880,0.5652173913043478
18750:18760,0.5652173913043478
19220:19230,0.5652173913043478
21850:21860,0.5652173913043478
28350:28360,0.5652173913043478
29070:29080,0.5652173913043478
29630:29640,0.5652173913043478
29680:29690,0.5652173913043478
32530:32540,0.5652173913043478
37080:37090,0.5652173913043478
310:320,0.5608695652173914
4880:4890,0.5608695652173914
13230:13240,0.5608695652173914
20390:20400,0.5608695652173914
27850:27860,0.5608695652173914
31050:31060,0.5608695652173914
40700:40710,0.5608695652173914
40880:40890,0.5608695652173914
1010:1020,0.5608695652173913
1020:1030,0.5608695652173913
1600:1610,0.5608695652173913
4270:4280,0.5608695652173913
4850:4860,0.5608695652173913
4910:4920,0.5608695652173913
6200:6210,0.5608695652173913
8370:8380,0.5608695652173913
9140:9150,0.5608695652173913
10580:10590,0.5608695652173913
11320:11330,0.5608695652173913
11550:11560,0.5608695652173913
11800:11810,0.5608695652173913
13160:13170,0.5608695652173913
13650:13660,0.5608695652173913
15340:15350,0.5608695652173913
16680:16690,0.5608695652173913
17630:17640,0.5608695652173913
17990:18000,0.5608695652173913
18310:18320,0.5608695652173913
18350:18360,0.5608695652173913
18460:18470,0.5608695652173913
20080:20090,0.5608695652173913
26170:26180,0.5608695652173913
26430:26440,0.5608695652173913
26720:26730,0.5608695652173913
27120:27130,0.5608695652173913
27390:27400,0.5608695652173913
28020:28030,0.5608695652173913
28860:28870,0.5608695652173913
31380:31390,0.5608695652173913
33900:33910,0.5608695652173913
34780:34790,0.5608695652173913
35550:35560,0.5608695652173913
36300:36310,0.5608695652173913
36750:36760,0.5608695652173913
37070:37080,0.5608695652173913
39600:39610,0.5608695652173913
980:990,0.5608695652173912
2540:2550,0.5608695652173912
5820:5830,0.5608695652173912
8120:8130,0.5608695652173912
11690:11700,0.5608695652173912
12510:12520,0.5608695652173912
14060:14070,0.5608695652173912
17270:17280,0.5608695652173912
23060:23070,0.5608695652173912
24060:24070,0.5608695652173912
24590:24600,0.5608695652173912
28070:28080,0.5608695652173912
32580:32590,0.5608695652173912
40920:40930,0.5608695652173912
970:980,0.5565217391304349
2710:2720,0.5565217391304349
2880:2890,0.5565217391304349
8400:8410,0.5565217391304349
9130:9140,0.5565217391304349
9890:9900,0.5565217391304349
12580:12590,0.5565217391304349
16040:16050,0.5565217391304349
17530:17540,0.5565217391304349
17740:17750,0.5565217391304349
17940:17950,0.5565217391304349
20150:20160,0.5565217391304349
22210:22220,0.5565217391304349
27310:27320,0.5565217391304349
29480:29490,0.5565217391304349
31710:31720,0.5565217391304349
34600:34610,0.5565217391304349
40020:40030,0.5565217391304349
40500:40510,0.5565217391304349
2960:2970,0.5565217391304348
3290:3300,0.5565217391304348
5400:5410,0.5565217391304348
5530:5540,0.5565217391304348
5730:5740,0.5565217391304348
6950:6960,0.5565217391304348
7420:7430,0.5565217391304348
7450:7460,0.5565217391304348
10690:10700,0.5565217391304348
11780:11790,0.5565217391304348
11790:11800,0.5565217391304348
12540:12550,0.5565217391304348
14090:14100,0.5565217391304348
14510:14520,0.5565217391304348
15380:15390,0.5565217391304348
16450:16460,0.5565217391304348
17240:17250,0.5565217391304348
18020:18030,0.5565217391304348
19170:19180,0.5565217391304348
19330:19340,0.5565217391304348
19710:19720,0.5565217391304348
20640:20650,0.5565217391304348
20830:20840,0.5565217391304348
21350:21360,0.5565217391304348
22860:22870,0.5565217391304348
23550:23560,0.5565217391304348
24400:24410,0.5565217391304348
25680:25690,0.5565217391304348
27320:27330,0.5565217391304348
28100:28110,0.5565217391304348
28270:28280,0.5565217391304348
29600:29610,0.5565217391304348
31640:31650,0.5565217391304348
31740:31750,0.5565217391304348
32630:32640,0.5565217391304348
34630:34640,0.5565217391304348
34990:35000,0.5565217391304348
37250:37260,0.5565217391304348
37470:37480,0.5565217391304348
37910:37920,0.5565217391304348
37960:37970,0.5565217391304348
39810:39820,0.5565217391304348
40000:40010,0.5565217391304348
1780:1790,0.5565217391304347
2460:2470,0.5565217391304347
4870:4880,0.5565217391304347
13950:13960,0.5565217391304347
18000:18010,0.5565217391304347
29300:29310,0.5565217391304347
30760:30770,0.5565217391304347
37610:37620,0.5565217391304347
37690:37700,0.5565217391304347
40890:40900,0.5565217391304347
70:80,0.5521739130434783
720:730,0.5521739130434783
960:970,0.5521739130434783
1740:1750,0.5521739130434783
2560:2570,0.5521739130434783
3270:3280,0.5521739130434783
6550:6560,0.5521739130434783
7680:7690,0.5521739130434783
9120:9130,0.5521739130434783
11210:11220,0.5521739130434783
13240:13250,0.5521739130434783
13360:13370,0.5521739130434783
14230:14240,0.5521739130434783
16090:16100,0.5521739130434783
19380:19390,0.5521739130434783
20260:20270,0.5521739130434783
21370:21380,0.5521739130434783
26990:27000,0.5521739130434783
29790:29800,0.5521739130434783
30690:30700,0.5521739130434783
32910:32920,0.5521739130434783
33080:33090,0.5521739130434783
33470:33480,0.5521739130434783
35090:35100,0.5521739130434783
36140:36150,0.5521739130434783
36340:36350,0.5521739130434783
38020:38030,0.5521739130434783
38130:38140,0.5521739130434783
38610:38620,0.5521739130434783
38700:38710,0.5521739130434783
39440:39450,0.5521739130434783
39900:39910,0.5521739130434783
40250:40260,0.5521739130434783
10:20,0.5521739130434782
350:360,0.5521739130434782
2950:2960,0.5521739130434782
3500:3510,0.5521739130434782
4200:4210,0.5521739130434782
5930:5940,0.5521739130434782
7000:7010,0.5521739130434782
8070:8080,0.5521739130434782
8680:8690,0.5521739130434782
9840:9850,0.5521739130434782
10380:10390,0.5521739130434782
12160:12170,0.5521739130434782
12410:12420,0.5521739130434782
13930:13940,0.5521739130434782
14320:14330,0.5521739130434782
15110:15120,0.5521739130434782
15980:15990,0.5521739130434782
17190:17200,0.5521739130434782
18360:18370,0.5521739130434782
19090:19100,0.5521739130434782
19700:19710,0.5521739130434782
20980:20990,0.5521739130434782
24950:24960,0.5521739130434782
25530:25540,0.5521739130434782
26440:26450,0.5521739130434782
26540:26550,0.5521739130434782
29500:29510,0.5521739130434782
32700:32710,0.5521739130434782
34800:34810,0.5521739130434782
36850:36860,0.5521739130434782
36990:37000,0.5521739130434782
37000:37010,0.5521739130434782
38110:38120,0.5521739130434782
39080:39090,0.5521739130434782
39140:39150,0.5521739130434782
39650:39660,0.5521739130434782
39700:39710,0.5521739130434782
3300:3310,0.5478260869565219
24230:24240,0.5478260869565219
1580:1590,0.5478260869565218
3170:3180,0.5478260869565218
4490:4500,0.5478260869565218
8390:8400,0.5478260869565218
9230:9240,0.5478260869565218
10370:10380,0.5478260869565218
10750:10760,0.5478260869565218
11140:11150,0.5478260869565218
14180:14190,0.5478260869565218
17180:17190,0.5478260869565218
20550:20560,0.5478260869565218
21140:21150,0.5478260869565218
22830:22840,0.5478260869565218
23050:23060,0.5478260869565218
23950:23960,0.5478260869565218
24050:24060,0.5478260869565218
24240:24250,0.5478260869565218
28320:28330,0.5478260869565218
28600:28610,0.5478260869565218
28810:28820,0.5478260869565218
28960:28970,0.5478260869565218
33150:33160,0.5478260869565218
36130:36140,0.5478260869565218
36800:36810,0.5478260869565218
38430:38440,0.5478260869565218
39070:39080,0.5478260869565218
39290:39300,0.5478260869565218
39850:39860,0.5478260869565218
39860:39870,0.5478260869565218
39970:39980,0.5478260869565218
40900:40910,0.5478260869565218
41200:41210,0.5478260869565218
460:470,0.5478260869565217
1830:1840,0.5478260869565217
3020:3030,0.5478260869565217
4100:4110,0.5478260869565217
4500:4510,0.5478260869565217
4590:4600,0.5478260869565217
4600:4610,0.5478260869565217
5960:5970,0.5478260869565217
7690:7700,0.5478260869565217
9620:9630,0.5478260869565217
10980:10990,0.5478260869565217
11580:11590,0.5478260869565217
11640:11650,0.5478260869565217
11850:11860,0.5478260869565217
11900:11910,0.5478260869565217
16320:16330,0.5478260869565217
17140:17150,0.5478260869565217
17260:17270,0.5478260869565217
17730:17740,0.5478260869565217
19680:19690,0.5478260869565217
20690:20700,0.5478260869565217
22920:22930,0.5478260869565217
25430:25440,0.5478260869565217
25670:25680,0.5478260869565217
27160:27170,0.5478260869565217
27630:27640,0.5478260869565217
28920:28930,0.5478260869565217
29580:29590,0.5478260869565217
29620:29630,0.5478260869565217
30660:30670,0.5478260869565217
31160:31170,0.5478260869565217
31720:31730,0.5478260869565217
31840:31850,0.5478260869565217
34290:34300,0.5478260869565217
35620:35630,0.5478260869565217
37100:37110,0.5478260869565217
37600:37610,0.5478260869565217
38290:38300,0.5478260869565217
39710:39720,0.5478260869565217
39790:39800,0.5478260869565217
40780:40790,0.5478260869565217
2870:2880,0.5478260869565216
28500:28510,0.5478260869565216
41120:41130,0.5478260869565216
4320:4330,0.5434782608695653
38490:38500,0.5434782608695653
39960:39970,0.5434782608695653
1050:1060,0.5434782608695652
2570:2580,0.5434782608695652
2690:2700,0.5434782608695652
2990:3000,0.5434782608695652
3190:3200,0.5434782608695652
5260:5270,0.5434782608695652
5350:5360,0.5434782608695652
6630:6640,0.5434782608695652
7080:7090,0.5434782608695652
7550:7560,0.5434782608695652
9730:9740,0.5434782608695652
9750:9760,0.5434782608695652
10130:10140,0.5434782608695652
10310:10320,0.5434782608695652
11060:11070,0.5434782608695652
11120:11130,0.5434782608695652
12210:12220,0.5434782608695652
12370:12380,0.5434782608695652
13110:13120,0.5434782608695652
13130:13140,0.5434782608695652
13460:13470,0.5434782608695652
14160:14170,0.5434782608695652
14330:14340,0.5434782608695652
14470:14480,0.5434782608695652
14730:14740,0.5434782608695652
15720:15730,0.5434782608695652
16670:16680,0.5434782608695652
17250:17260,0.5434782608695652
18340:18350,0.5434782608695652
19270:19280,0.5434782608695652
19320:19330,0.5434782608695652
19570:19580,0.5434782608695652
19690:19700,0.5434782608695652
19750:19760,0.5434782608695652
20480:20490,0.5434782608695652
20920:20930,0.5434782608695652
22130:22140,0.5434782608695652
22370:22380,0.5434782608695652
23880:23890,0.5434782608695652
24830:24840,0.5434782608695652
25650:25660,0.5434782608695652
28340:28350,0.5434782608695652
29730:29740,0.5434782608695652
30310:30320,0.5434782608695652
32370:32380,0.5434782608695652
32950:32960,0.5434782608695652
34010:34020,0.5434782608695652
34090:34100,0.5434782608695652
34610:34620,0.5434782608695652
35300:35310,0.5434782608695652
35430:35440,0.5434782608695652
36530:36540,0.5434782608695652
37170:37180,0.5434782608695652
37240:37250,0.5434782608695652
37680:37690,0.5434782608695652
38010:38020,0.5434782608695652
38540:38550,0.5434782608695652
38850:38860,0.5434782608695652
39020:39030,0.5434782608695652
39590:39600,0.5434782608695652
40100:40110,0.5434782608695652
40510:40520,0.5434782608695652
40550:40560,0.5434782608695652
31410:31420,0.5434782608695651
2660:2670,0.5391304347826088
2700:2710,0.5391304347826088
4300:4310,0.5391304347826088
5440:5450,0.5391304347826088
15850:15860,0.5391304347826088
15950:15960,0.5391304347826088
18760:18770,0.5391304347826088
20420:20430,0.5391304347826088
20630:20640,0.5391304347826088
22410:22420,0.5391304347826088
24280:24290,0.5391304347826088
26400:26410,0.5391304347826088
27810:27820,0.5391304347826088
28910:28920,0.5391304347826088
29230:29240,0.5391304347826088
32610:32620,0.5391304347826088
34250:34260,0.5391304347826088
39250:39260,0.5391304347826088
2220:2230,0.5391304347826087
2480:2490,0.5391304347826087
5100:5110,0.5391304347826087
6090:6100,0.5391304347826087
6130:6140,0.5391304347826087
6570:6580,0.5391304347826087
6640:6650,0.5391304347826087
7200:7210,0.5391304347826087
7700:7710,0.5391304347826087
7780:7790,0.5391304347826087
8130:8140,0.5391304347826087
12200:12210,0.5391304347826087
12600:12610,0.5391304347826087
13340:13350,0.5391304347826087
13600:13610,0.5391304347826087
13990:14000,0.5391304347826087
14380:14390,0.5391304347826087
14540:14550,0.5391304347826087
16660:16670,0.5391304347826087
17160:17170,0.5391304347826087
17290:17300,0.5391304347826087
20140:20150,0.5391304347826087
20450:20460,0.5391304347826087
21460:21470,0.5391304347826087
22230:22240,0.5391304347826087
23560:23570,0.5391304347826087
23630:23640,0.5391304347826087
23750:23760,0.5391304347826087
23910:23920,0.5391304347826087
24780:24790,0.5391304347826087
25750:25760,0.5391304347826087
25760:25770,0.5391304347826087
26530:26540,0.5391304347826087
29780:29790,0.5391304347826087
29990:30000,0.5391304347826087
30860:30870,0.5391304347826087
31090:31100,0.5391304347826087
31490:31500,0.5391304347826087
33540:33550,0.5391304347826087
36500:36510,0.5391304347826087
37200:37210,0.5391304347826087
39010:39020,0.5391304347826087
