window,accuracy
29975:30000,0.5608695652173914
37225:37250,0.5608695652173914
40800:40825,0.5608695652173914
4950:4975,0.5608695652173913
5500:5525,0.5608695652173913
8200:8225,0.5608695652173913
17900:17925,0.5608695652173913
23800:23825,0.5608695652173913
24675:24700,0.5608695652173913
24975:25000,0.5608695652173913
25450:25475,0.5608695652173913
25700:25725,0.5608695652173913
26225:26250,0.5608695652173913
40275:40300,0.5608695652173913
3025:3050,0.5608695652173912
4250:4275,0.5608695652173912
4400:4425,0.5608695652173912
5950:5975,0.5608695652173912
17325:17350,0.5608695652173912
17875:17900,0.5608695652173912
21800:21825,0.5608695652173912
27000:27025,0.5608695652173912
27150:27175,0.5608695652173912
33100:33125,0.5608695652173912
8400:8425,0.5565217391304349
16025:16050,0.5565217391304349
22675:22700,0.5565217391304349
22850:22875,0.5565217391304349
28075:28100,0.5565217391304349
1225:1250,0.5565217391304348
1800:1825,0.5565217391304348
4525:4550,0.5565217391304348
4650:4675,0.5565217391304348
9050:9075,0.5565217391304348
9750:9775,0.5565217391304348
10575:10600,0.5565217391304348
11800:11825,0.5565217391304348
13300:13325,0.5565217391304348
16750:16775,0.5565217391304348
19150:19175,0.5565217391304348
19325:19350,0.5565217391304348
21300:21325,0.5565217391304348
23025:23050,0.5565217391304348
25100:25125,0.5565217391304348
27025:27050,0.5565217391304348
30275:30300,0.5565217391304348
31625:31650,0.5565217391304348
31925:31950,0.5565217391304348
32550:32575,0.5565217391304348
33400:33425,0.5565217391304348
39050:39075,0.5565217391304348
2075:2100,0.5565217391304347
8375:8400,0.5565217391304347
9175:9200,0.5565217391304347
26200:26225,0.5565217391304347
36125:36150,0.5565217391304347
39125:39150,0.5565217391304347
4175:4200,0.5521739130434783
10975:11000,0.5521739130434783
19650:19675,0.5521739130434783
25650:25675,0.5521739130434783
28750:28775,0.5521739130434783
28800:28825,0.5521739130434783
29050:29075,0.5521739130434783
29625:29650,0.5521739130434783
29650:29675,0.5521739130434783
32800:32825,0.5521739130434783
5375:5400,0.5521739130434782
7525:7550,0.5521739130434782
8100:8125,0.5521739130434782
8625:8650,0.5521739130434782
10525:10550,0.5521739130434782
10700:10725,0.5521739130434782
12200:12225,0.5521739130434782
12350:12375,0.5521739130434782
12575:12600,0.5521739130434782
13575:13600,0.5521739130434782
15100:15125,0.5521739130434782
16325:16350,0.5521739130434782
20900:20925,0.5521739130434782
24325:24350,0.5521739130434782
24575:24600,0.5521739130434782
27750:27775,0.5521739130434782
29450:29475,0.5521739130434782
30325:30350,0.5521739130434782
30775:30800,0.5521739130434782
36650:36675,0.5521739130434782
37275:37300,0.5521739130434782
38150:38175,0.5521739130434782
10025:10050,0.5478260869565219
17000:17025,0.5478260869565219
22525:22550,0.5478260869565219
2450:2475,0.5478260869565218
10050:10075,0.5478260869565218
10725:10750,0.5478260869565218
13150:13175,0.5478260869565218
14150:14175,0.5478260869565218
20250:20275,0.5478260869565218
27625:27650,0.5478260869565218
27800:27825,0.5478260869565218
36975:37000,0.5478260869565218
38325:38350,0.5478260869565218
39650:39675,0.5478260869565218
13175:13200,0.5478260869565217
14550:14575,0.5478260869565217
14650:14675,0.5478260869565217
17925:17950,0.5478260869565217
18825:18850,0.5478260869565217
21850:21875,0.5478260869565217
24825:24850,0.5478260869565217
26900:26925,0.5478260869565217
27175:27200,0.5478260869565217
33075:33100,0.5478260869565217
37925:37950,0.5478260869565217
23650:23675,0.5434782608695653
1175:1200,0.5434782608695652
1525:1550,0.5434782608695652
1900:1925,0.5434782608695652
2800:2825,0.5434782608695652
3275:3300,0.5434782608695652
5075:5100,0.5434782608695652
5125:5150,0.5434782608695652
5625:5650,0.5434782608695652
7000:7025,0.5434782608695652
7025:7050,0.5434782608695652
8725:8750,0.5434782608695652
8975:9000,0.5434782608695652
9250:9275,0.5434782608695652
10125:10150,0.5434782608695652
11125:11150,0.5434782608695652
13600:13625,0.5434782608695652
13650:13675,0.5434782608695652
15375:15400,0.5434782608695652
17300:17325,0.5434782608695652
17675:17700,0.5434782608695652
20550:20575,0.5434782608695652
21550:21575,0.5434782608695652
22600:22625,0.5434782608695652
23950:23975,0.5434782608695652
24275:24300,0.5434782608695652
26800:26825,0.5434782608695652
29675:29700,0.5434782608695652
30000:30025,0.5434782608695652
31075:31100,0.5434782608695652
35675:35700,0.5434782608695652
39300:39325,0.5434782608695652
41100:41125,0.5434782608695652
2725:2750,0.5391304347826088
16100:16125,0.5391304347826088
17700:17725,0.5391304347826088
22775:22800,0.5391304347826088
26925:26950,0.5391304347826088
700:725,0.5391304347826087
6875:6900,0.5391304347826087
11775:11800,0.5391304347826087
12975:13000,0.5391304347826087
13350:13375,0.5391304347826087
17200:17225,0.5391304347826087
17775:17800,0.5391304347826087
19125:19150,0.5391304347826087
19375:19400,0.5391304347826087
22100:22125,0.5391304347826087
24000:24025,0.5391304347826087
28525:28550,0.5391304347826087
29200:29225,0.5391304347826087
31950:31975,0.5391304347826087
32850:32875,0.5391304347826087
33375:33400,0.5391304347826087
34800:34825,0.5391304347826087
36150:36175,0.5391304347826087
38850:38875,0.5391304347826087
40075:40100,0.5391304347826087
1300:1325,0.5391304347826086
17025:17050,0.5391304347826086
25900:25925,0.5391304347826086
27350:27375,0.5391304347826086
31900:31925,0.5391304347826086
35075:35100,0.5391304347826086
35150:35175,0.5391304347826086
38475:38500,0.5391304347826086
5225:5250,0.5347826086956522
7875:7900,0.5347826086956522
8125:8150,0.5347826086956522
8675:8700,0.5347826086956522
8775:8800,0.5347826086956522
8875:8900,0.5347826086956522
11200:11225,0.5347826086956522
14025:14050,0.5347826086956522
16875:16900,0.5347826086956522
17250:17275,0.5347826086956522
23475:23500,0.5347826086956522
25550:25575,0.5347826086956522
26775:26800,0.5347826086956522
30150:30175,0.5347826086956522
30375:30400,0.5347826086956522
31050:31075,0.5347826086956522
37300:37325,0.5347826086956522
39775:39800,0.5347826086956522
39925:39950,0.5347826086956522
17550:17575,0.5347826086956521
20525:20550,0.5347826086956521
20950:20975,0.5347826086956521
24750:24775,0.5347826086956521
11350:11375,0.5304347826086958
50:75,0.5304347826086957
3125:3150,0.5304347826086957
7850:7875,0.5304347826086957
9600:9625,0.5304347826086957
11750:11775,0.5304347826086957
14100:14125,0.5304347826086957
17800:17825,0.5304347826086957
19575:19600,0.5304347826086957
21225:21250,0.5304347826086957
23350:23375,0.5304347826086957
24725:24750,0.5304347826086957
25675:25700,0.5304347826086957
28300:28325,0.5304347826086957
31200:31225,0.5304347826086957
32575:32600,0.5304347826086957
39325:39350,0.5304347826086957
40600:40625,0.5304347826086957
425:450,0.5304347826086956
450:475,0.5304347826086956
3300:3325,0.5304347826086956
3425:3450,0.5304347826086956
3675:3700,0.5304347826086956
5650:5675,0.5304347826086956
13100:13125,0.5304347826086956
17525:17550,0.5304347826086956
19725:19750,0.5304347826086956
20600:20625,0.5304347826086956
21975:22000,0.5304347826086956
26825:26850,0.5304347826086956
28125:28150,0.5304347826086956
28175:28200,0.5304347826086956
31400:31425,0.5304347826086956
31450:31475,0.5304347826086956
33000:33025,0.5304347826086956
39500:39525,0.5304347826086956
39625:39650,0.5304347826086956
40725:40750,0.5304347826086956
40825:40850,0.5304347826086956
37250:37275,0.5304347826086955
975:1000,0.5260869565217392
2050:2075,0.5260869565217392
4850:4875,0.5260869565217392
6825:6850,0.5260869565217392
6925:6950,0.5260869565217392
6975:7000,0.5260869565217392
7700:7725,0.5260869565217392
8300:8325,0.5260869565217392
8750:8775,0.5260869565217392
12925:12950,0.5260869565217392
15000:15025,0.5260869565217392
16075:16100,0.5260869565217392
16725:16750,0.5260869565217392
17150:17175,0.5260869565217392
17225:17250,0.5260869565217392
20475:20500,0.5260869565217392
21150:21175,0.5260869565217392
22800:22825,0.5260869565217392
23050:23075,0.5260869565217392
24300:24325,0.5260869565217392
26625:26650,0.5260869565217392
27075:27100,0.5260869565217392
28150:28175,0.5260869565217392
29150:29175,0.5260869565217392
29600:29625,0.5260869565217392
31500:31525,0.5260869565217392
34075:34100,0.5260869565217392
34650:34675,0.5260869565217392
36000:36025,0.5260869565217392
36225:36250,0.5260869565217392
37650:37675,0.5260869565217392
37850:37875,0.5260869565217392
7150:7175,0.5260869565217391
11700:11725,0.5260869565217391
26125:26150,0.5260869565217391
31675:31700,0.5260869565217391
33475:33500,0.5260869565217391
35500:35525,0.5260869565217391
37400:37425,0.5260869565217391
37975:38000,0.5260869565217391
2225:2250,0.5217391304347827
14225:14250,0.5217391304347827
30525:30550,0.5217391304347827
1050:1075,0.5217391304347826
1075:1100,0.5217391304347826
2825:2850,0.5217391304347826
4600:4625,0.5217391304347826
4925:4950,0.5217391304347826
6700:6725,0.5217391304347826
7925:7950,0.5217391304347826
9875:9900,0.5217391304347826
10100:10125,0.5217391304347826
11550:11575,0.5217391304347826
12100:12125,0.5217391304347826
12600:12625,0.5217391304347826
14500:14525,0.5217391304347826
15225:15250,0.5217391304347826
19950:19975,0.5217391304347826
21725:21750,0.5217391304347826
23975:24000,0.5217391304347826
27300:27325,0.5217391304347826
29000:29025,0.5217391304347826
30550:30575,0.5217391304347826
32925:32950,0.5217391304347826
33775:33800,0.5217391304347826
34600:34625,0.5217391304347826
34925:34950,0.5217391304347826
37800:37825,0.5217391304347826
325:350,0.5217391304347825
1025:1050,0.5217391304347825
4075:4100,0.5217391304347825
5725:5750,0.5217391304347825
6150:6175,0.5217391304347825
6625:6650,0.5217391304347825
21650:21675,0.5217391304347825
22625:22650,0.5217391304347825
23500:23525,0.5217391304347825
25750:25775,0.5217391304347825
26150:26175,0.5217391304347825
36900:36925,0.5217391304347825
39025:39050,0.5217391304347825
10225:10250,0.5173913043478262
16925:16950,0.5173913043478262
17175:17200,0.5173913043478262
19400:19425,0.5173913043478262
30575:30600,0.5173913043478262
30750:30775,0.5173913043478262
36600:36625,0.5173913043478262
39425:39450,0.5173913043478262
2550:2575,0.5173913043478261
3000:3025,0.5173913043478261
3875:3900,0.5173913043478261
7675:7700,0.5173913043478261
7950:7975,0.5173913043478261
9850:9875,0.5173913043478261
12650:12675,0.5173913043478261
13500:13525,0.5173913043478261
15050:15075,0.5173913043478261
19100:19125,0.5173913043478261
21950:21975,0.5173913043478261
24950:24975,0.5173913043478261
25150:25175,0.5173913043478261
28650:28675,0.5173913043478261
30975:31000,0.5173913043478261
33275:33300,0.5173913043478261
34300:34325,0.5173913043478261
35800:35825,0.5173913043478261
36050:36075,0.5173913043478261
38100:38125,0.5173913043478261
39850:39875,0.5173913043478261
41175:41200,0.5173913043478261
2525:2550,0.517391304347826
6900:6925,0.517391304347826
23725:23750,0.517391304347826
29400:29425,0.517391304347826
40575:40600,0.517391304347826
27900:27925,0.5130434782608697
7425:7450,0.5130434782608696
10150:10175,0.5130434782608696
16375:16400,0.5130434782608696
23825:23850,0.5130434782608696
25575:25600,0.5130434782608696
30850:30875,0.5130434782608696
32400:32425,0.5130434782608696
38200:38225,0.5130434782608696
39275:39300,0.5130434782608696
75:100,0.5130434782608695
300:325,0.5130434782608695
4550:4575,0.5130434782608695
5050:5075,0.5130434782608695
5150:5175,0.5130434782608695
6950:6975,0.5130434782608695
7050:7075,0.5130434782608695
8575:8600,0.5130434782608695
8900:8925,0.5130434782608695
8950:8975,0.5130434782608695
10275:10300,0.5130434782608695
11950:11975,0.5130434782608695
12425:12450,0.5130434782608695
13000:13025,0.5130434782608695
13825:13850,0.5130434782608695
14900:14925,0.5130434782608695
15500:15525,0.5130434782608695
15525:15550,0.5130434782608695
16525:16550,0.5130434782608695
17075:17100,0.5130434782608695
18350:18375,0.5130434782608695
18525:18550,0.5130434782608695
20575:20600,0.5130434782608695
20625:20650,0.5130434782608695
28325:28350,0.5130434782608695
31650:31675,0.5130434782608695
31700:31725,0.5130434782608695
33675:33700,0.5130434782608695
34500:34525,0.5130434782608695
36825:36850,0.5130434782608695
39700:39725,0.5130434782608695
40425:40450,0.5130434782608695
32375:32400,0.5086956521739132
2900:2925,0.5086956521739131
4300:4325,0.5086956521739131
4450:4475,0.5086956521739131
5275:5300,0.5086956521739131
6850:6875,0.5086956521739131
10850:10875,0.5086956521739131
11675:11700,0.5086956521739131
11875:11900,0.5086956521739131
13850:13875,0.5086956521739131
14475:14500,0.5086956521739131
16400:16425,0.5086956521739131
17600:17625,0.5086956521739131
26850:26875,0.5086956521739131
28500:28525,0.5086956521739131
29075:29100,0.5086956521739131
34700:34725,0.5086956521739131
35475:35500,0.5086956521739131
40125:40150,0.5086956521739131
40650:40675,0.5086956521739131
2025:2050,0.508695652173913
5575:5600,0.508695652173913
7625:7650,0.508695652173913
13075:13100,0.508695652173913
13250:13275,0.508695652173913
15700:15725,0.508695652173913
18850:18875,0.508695652173913
19175:19200,0.508695652173913
19425:19450,0.508695652173913
22750:22775,0.508695652173913
25725:25750,0.508695652173913
26525:26550,0.508695652173913
28100:28125,0.508695652173913
28850:28875,0.508695652173913
33800:33825,0.508695652173913
34000:34025,0.508695652173913
34525:34550,0.508695652173913
35700:35725,0.508695652173913
36775:36800,0.508695652173913
37100:37125,0.508695652173913
1150:1175,0.5043478260869565
3050:3075,0.5043478260869565
7200:7225,0.5043478260869565
7325:7350,0.5043478260869565
7450:7475,0.5043478260869565
7800:7825,0.5043478260869565
8550:8575,0.5043478260869565
9025:9050,0.5043478260869565
10450:10475,0.5043478260869565
11250:11275,0.5043478260869565
11275:11300,0.5043478260869565
11400:11425,0.5043478260869565
13775:13800,0.5043478260869565
14975:15000,0.5043478260869565
15625:15650,0.5043478260869565
16700:16725,0.5043478260869565
17950:17975,0.5043478260869565
20125:20150,0.5043478260869565
20700:20725,0.5043478260869565
21425:21450,0.5043478260869565
21625:21650,0.5043478260869565
22125:22150,0.5043478260869565
22150:22175,0.5043478260869565
22400:22425,0.5043478260869565
24050:24075,0.5043478260869565
25025:25050,0.5043478260869565
26050:26075,0.5043478260869565
26550:26575,0.5043478260869565
28600:28625,0.5043478260869565
28875:28900,0.5043478260869565
29100:29125,0.5043478260869565
30100:30125,0.5043478260869565
30175:30200,0.5043478260869565
30475:30500,0.5043478260869565
31350:31375,0.5043478260869565
32225:32250,0.5043478260869565
32250:32275,0.5043478260869565
32350:32375,0.5043478260869565
32450:32475,0.5043478260869565
36525:36550,0.5043478260869565
38125:38150,0.5043478260869565
39875:39900,0.5043478260869565
1775:1800,0.5000000000000001
20825:20850,0.5000000000000001
31725:31750,0.5000000000000001
4900:4925,0.5
5750:5775,0.5
5875:5900,0.5
7975:8000,0.5
8500:8525,0.5
9700:9725,0.5
10175:10200,0.5
10750:10775,0.5
12450:12475,0.5
13800:13825,0.5
13975:14000,0.5
14675:14700,0.5
15275:15300,0.5
15725:15750,0.5
15850:15875,0.5
16900:16925,0.5
22700:22725,0.5
25325:25350,0.5
25875:25900,0.5
26675:26700,0.5
27375:27400,0.5
29575:29600,0.5
29925:29950,0.5
32675:32700,0.5
37550:37575,0.5
39800:39825,0.5
40300:40325,0.5
40550:40575,0.5
41050:41075,0.5
1250:1275,0.4999999999999999
10925:10950,0.4999999999999999
16775:16800,0.4999999999999999
19675:19700,0.4999999999999999
19700:19725,0.4999999999999999
20750:20775,0.4999999999999999
38075:38100,0.4999999999999999
38600:38625,0.4999999999999999
9325:9350,0.49565217391304356
17400:17425,0.49565217391304356
24500:24525,0.49565217391304356
26425:26450,0.49565217391304356
29300:29325,0.49565217391304356
30925:30950,0.49565217391304356
31300:31325,0.49565217391304356
32300:32325,0.49565217391304356
36450:36475,0.49565217391304356
36575:36600,0.49565217391304356
1825:1850,0.49565217391304345
3150:3175,0.49565217391304345
4275:4300,0.49565217391304345
7075:7100,0.49565217391304345
7175:7200,0.49565217391304345
7250:7275,0.49565217391304345
9675:9700,0.49565217391304345
11000:11025,0.49565217391304345
11575:11600,0.49565217391304345
12775:12800,0.49565217391304345
13625:13650,0.49565217391304345
15800:15825,0.49565217391304345
19900:19925,0.49565217391304345
20225:20250,0.49565217391304345
22425:22450,0.49565217391304345
22475:22500,0.49565217391304345
23525:23550,0.49565217391304345
25350:25375,0.49565217391304345
25425:25450,0.49565217391304345
25525:25550,0.49565217391304345
25625:25650,0.49565217391304345
26975:27000,0.49565217391304345
27725:27750,0.49565217391304345
30400:30425,0.49565217391304345
33350:33375,0.49565217391304345
33625:33650,0.49565217391304345
35600:35625,0.49565217391304345
36850:36875,0.49565217391304345
39725:39750,0.49565217391304345
39900:39925,0.49565217391304345
1600:1625,0.4956521739130434
15175:15200,0.4956521739130434
18950:18975,0.4956521739130434
26175:26200,0.4956521739130434
27650:27675,0.4956521739130434
34900:34925,0.4956521739130434
35625:35650,0.4956521739130434
350:375,0.491304347826087
4100:4125,0.491304347826087
4975:5000,0.491304347826087
5600:5625,0.491304347826087
11925:11950,0.491304347826087
14325:14350,0.491304347826087
17750:17775,0.491304347826087
19200:19225,0.491304347826087
19600:19625,0.491304347826087
28475:28500,0.491304347826087
29225:29250,0.491304347826087
31600:31625,0.491304347826087
35525:35550,0.491304347826087
37050:37075,0.491304347826087
37500:37525,0.491304347826087
175:200,0.4913043478260869
2625:2650,0.4913043478260869
4350:4375,0.4913043478260869
5100:5125,0.4913043478260869
7725:7750,0.4913043478260869
9650:9675,0.4913043478260869
9775:9800,0.4913043478260869
9900:9925,0.4913043478260869
11175:11200,0.4913043478260869
11825:11850,0.4913043478260869
11975:12000,0.4913043478260869
17725:17750,0.4913043478260869
19500:19525,0.4913043478260869
20425:20450,0.4913043478260869
25000:25025,0.4913043478260869
25400:25425,0.4913043478260869
25600:25625,0.4913043478260869
26400:26425,0.4913043478260869
29850:29875,0.4913043478260869
30725:30750,0.4913043478260869
31175:31200,0.4913043478260869
33225:33250,0.4913043478260869
33500:33525,0.4913043478260869
34250:34275,0.4913043478260869
35775:35800,0.4913043478260869
36925:36950,0.4913043478260869
38425:38450,0.4913043478260869
39600:39625,0.4913043478260869
41225:41250,0.4913043478260869
32175:32200,0.48695652173913057
1625:1650,0.48695652173913045
2100:2125,0.48695652173913045
3625:3650,0.48695652173913045
6250:6275,0.48695652173913045
8150:8175,0.48695652173913045
8700:8725,0.48695652173913045
9100:9125,0.48695652173913045
9225:9250,0.48695652173913045
9475:9500,0.48695652173913045
9550:9575,0.48695652173913045
12500:12525,0.48695652173913045
13200:13225,0.48695652173913045
13325:13350,0.48695652173913045
14425:14450,0.48695652173913045
14700:14725,0.48695652173913045
16825:16850,0.48695652173913045
18450:18475,0.48695652173913045
20875:20900,0.48695652173913045
24600:24625,0.48695652173913045
29475:29500,0.48695652173913045
31775:31800,0.48695652173913045
34175:34200,0.48695652173913045
38550:38575,0.48695652173913045
38925:38950,0.48695652173913045
39075:39100,0.48695652173913045
39375:39400,0.48695652173913045
40775:40800,0.48695652173913045
41125:41150,0.48695652173913045
400:425,0.4869565217391304
675:700,0.4869565217391304
4225:4250,0.4869565217391304
6200:6225,0.4869565217391304
7600:7625,0.4869565217391304
11100:11125,0.4869565217391304
11850:11875,0.4869565217391304
12550:12575,0.4869565217391304
12950:12975,0.4869565217391304
15025:15050,0.4869565217391304
16050:16075,0.4869565217391304
16150:16175,0.4869565217391304
16350:16375,0.4869565217391304
20675:20700,0.4869565217391304
20800:20825,0.4869565217391304
21050:21075,0.4869565217391304
23275:23300,0.4869565217391304
23700:23725,0.4869565217391304
27275:27300,0.4869565217391304
27550:27575,0.4869565217391304
32025:32050,0.4869565217391304
34050:34075,0.4869565217391304
34850:34875,0.4869565217391304
35900:35925,0.4869565217391304
37375:37400,0.4869565217391304
37600:37625,0.4869565217391304
38350:38375,0.4869565217391304
39950:39975,0.4869565217391304
40200:40225,0.4869565217391304
40375:40400,0.4869565217391304
14625:14650,0.482608695652174
31225:31250,0.482608695652174
2250:2275,0.4826086956521739
2600:2625,0.4826086956521739
4375:4400,0.4826086956521739
5400:5425,0.4826086956521739
6550:6575,0.4826086956521739
8925:8950,0.4826086956521739
9575:9600,0.4826086956521739
13450:13475,0.4826086956521739
15900:15925,0.4826086956521739
16450:16475,0.4826086956521739
16800:16825,0.4826086956521739
18050:18075,0.4826086956521739
20275:20300,0.4826086956521739
20500:20525,0.4826086956521739
21925:21950,0.4826086956521739
22225:22250,0.4826086956521739
22825:22850,0.4826086956521739
23625:23650,0.4826086956521739
26575:26600,0.4826086956521739
26650:26675,0.4826086956521739
26700:26725,0.4826086956521739
26875:26900,0.4826086956521739
28925:28950,0.4826086956521739
29525:29550,0.4826086956521739
29550:29575,0.4826086956521739
31250:31275,0.4826086956521739
31275:31300,0.4826086956521739
32150:32175,0.4826086956521739
32775:32800,0.4826086956521739
33325:33350,0.4826086956521739
35325:35350,0.4826086956521739
36550:36575,0.4826086956521739
37750:37775,0.4826086956521739
37950:37975,0.4826086956521739
38375:38400,0.4826086956521739
38725:38750,0.4826086956521739
38950:38975,0.4826086956521739
2700:2725,0.48260869565217385
3700:3725,0.48260869565217385
15750:15775,0.48260869565217385
19275:19300,0.48260869565217385
25225:25250,0.48260869565217385
28700:28725,0.48260869565217385
35100:35125,0.48260869565217385
37150:37175,0.48260869565217385
40150:40175,0.48260869565217385
4475:4500,0.47826086956521746
5975:6000,0.47826086956521746
12400:12425,0.47826086956521746
13475:13500,0.47826086956521746
18975:19000,0.47826086956521746
20325:20350,0.47826086956521746
21275:21300,0.47826086956521746
27950:27975,0.47826086956521746
1275:1300,0.4782608695652174
2200:2225,0.4782608695652174
3200:3225,0.4782608695652174
3325:3350,0.4782608695652174
5025:5050,0.4782608695652174
8800:8825,0.4782608695652174
9825:9850,0.4782608695652174
12225:12250,0.4782608695652174
13400:13425,0.4782608695652174
